11,0,2490,2483,33,53,-1,-1,-1,-1
11,1,2972,2784,25,24,-1,-1,-1,-1
12,0,2490,2487,33,53,-1,-1,-1,-1
12,1,2972,2784,25,24,-1,-1,-1,-1
12,2,4032,610,27,45,-1,-1,-1,-1
12,3,331,2488,37,39,-1,-1,-1,-1
12,4,2010,151,19,41,-1,-1,-1,-1
13,0,2491,2492,33,53,-1,-1,-1,-1
13,1,2970,2783,25,24,-1,-1,-1,-1
13,2,4033,605,27,45,-1,-1,-1,-1
13,3,331,2489,37,39,-1,-1,-1,-1
13,4,2010,153,19,41,-1,-1,-1,-1
14,0,2492,2497,33,53,-1,-1,-1,-1
14,1,2971,2782,25,24,-1,-1,-1,-1
14,2,4032,602,27,45,-1,-1,-1,-1
14,3,332,2491,37,39,-1,-1,-1,-1
14,4,2009,154,19,41,-1,-1,-1,-1
15,0,2493,2501,33,53,-1,-1,-1,-1
15,1,2970,2782,25,24,-1,-1,-1,-1
15,2,4033,598,27,45,-1,-1,-1,-1
15,3,336,2491,37,39,-1,-1,-1,-1
15,4,2010,151,19,41,-1,-1,-1,-1
16,0,2494,2504,33,53,-1,-1,-1,-1
16,1,2970,2781,25,24,-1,-1,-1,-1
16,2,4033,593,27,45,-1,-1,-1,-1
16,3,340,2492,37,39,-1,-1,-1,-1
16,4,2009,151,19,41,-1,-1,-1,-1
17,0,2495,2508,33,53,-1,-1,-1,-1
17,1,2969,2781,25,24,-1,-1,-1,-1
17,2,4033,589,27,45,-1,-1,-1,-1
17,3,339,2492,37,39,-1,-1,-1,-1
17,4,2010,150,19,41,-1,-1,-1,-1
18,0,2496,2513,33,53,-1,-1,-1,-1
18,1,2968,2780,25,24,-1,-1,-1,-1
18,2,4035,585,27,45,-1,-1,-1,-1
18,3,338,2492,37,39,-1,-1,-1,-1
18,4,2010,150,19,41,-1,-1,-1,-1
19,0,2495,2519,33,53,-1,-1,-1,-1
19,1,2968,2780,25,24,-1,-1,-1,-1
19,2,4035,582,27,45,-1,-1,-1,-1
19,3,338,2494,37,39,-1,-1,-1,-1
19,4,2010,147,19,41,-1,-1,-1,-1
20,0,2495,2522,33,53,-1,-1,-1,-1
20,1,2967,2779,25,24,-1,-1,-1,-1
20,2,4035,578,27,45,-1,-1,-1,-1
