7,1,2002.00,145.00,20.00,31.00,0.83,0,0,-1
7,2,4020.00,602.00,26.00,47.00,0.24,0,0,-1
7,3,310.00,2465.00,51.00,42.00,0.86,0,0,-1
7,5,2963.00,2773.00,22.00,24.00,0.93,0,0,-1
7,4,2476.00,2444.00,32.00,54.00,0.92,0,0,-1
8,1,2001.00,142.00,17.00,33.00,0.70,0,0,-1
8,5,2961.00,2773.00,24.00,24.00,0.93,0,0,-1
8,4,2476.00,2448.00,22.00,56.00,0.93,0,0,-1
8,3,312.00,2466.00,36.00,41.00,0.89,0,0,-1
8,2,4019.00,597.00,24.00,45.00,0.91,0,0,-1
9,1,2001.00,133.00,17.00,41.00,0.89,0,0,-1
9,5,2963.00,2772.00,22.00,25.00,0.94,0,0,-1
9,4,2478.00,2450.00,26.00,59.00,0.91,0,0,-1
9,3,311.00,2466.00,38.00,43.00,0.89,0,0,-1
9,2,4020.00,594.00,24.00,44.00,0.91,0,0,-1
10,1,2003.00,131.00,18.00,42.00,0.88,0,0,-1
10,5,2962.00,2773.00,22.00,23.00,0.91,0,0,-1
10,4,2476.00,2454.00,31.00,59.00,0.94,0,0,-1
10,3,316.00,2470.00,33.00,38.00,0.91,0,0,-1
10,2,4021.00,588.00,24.00,44.00,0.82,0,0,-1
11,1,2003.00,136.00,16.00,36.00,0.79,0,0,-1
11,5,2961.00,2773.00,24.00,23.00,0.92,0,0,-1
11,4,2479.00,2461.00,24.00,56.00,0.91,0,0,-1
11,3,312.00,2469.00,38.00,43.00,0.90,0,0,-1
11,2,4025.00,586.00,18.00,41.00,0.81,0,0,-1
12,1,2001.00,139.00,19.00,33.00,0.80,0,0,-1
12,5,2958.00,2772.00,24.00,24.00,0.91,0,0,-1
12,4,2478.00,2467.00,28.00,55.00,0.91,0,0,-1
12,3,315.00,2469.00,34.00,43.00,0.91,0,0,-1
12,2,4022.00,581.00,21.00,42.00,0.86,0,0,-1
13,1,2001.00,143.00,17.00,28.00,0.90,0,0,-1
13,5,2961.00,2771.00,22.00,24.00,0.89,0,0,-1
13,4,2480.00,2470.00,30.00,55.00,0.91,0,0,-1
13,3,312.25,2469.46,44.00,46.00,0.65,0,0,-1
13,2,4022.00,577.00,25.00,44.00,0.91,0,0,-1
14,1,2001.00,128.00,20.00,42.00,0.89,0,0,-1
14,5,2960.00,2771.00,22.00,24.00,0.94,0,0,-1
14,4,2477.00,2472.00,31.00,57.00,0.93,0,0,-1
14,3,323.00,2471.00,36.00,42.00,0.84,0,0,-1
14,2,4022.00,574.46,22.25,44.54,0.58,0,0,-1
15,1,2002.00,133.00,17.00,35.00,0.46,0,0,-1
15,5,2960.00,2770.00,22.00,25.00,0.93,0,0,-1
15,4,2478.00,2476.00,32.00,57.00,0.93,0,0,-1
15,3,323.25,2473.00,38.37,43.72,0.72,0,0,-1
15,2,4019.00,572.00,25.00,40.00,0.90,0,0,-1
16,1,2002.00,133.00,19.00,36.00,0.87,0,0,-1
16,5,2959.00,2770.00,24.00,25.00,0.92,0,0,-1
16,4,2481.00,2481.00,30.00,56.00,0.92,0,0,-1
16,3,319.00,2473.00,38.00,41.00,0.87,0,0,-1
16,2,4027.00,565.00,21.25,46.46,0.86,0,0,-1
17,1,2003.00,130.00,16.00,37.00,0.40,0,0,-1
17,5,2957.00,2768.00,22.00,26.00,0.93,0,0,-1
17,4,2481.00,2487.00,30.00,55.00,0.90,0,0,-1
17,3,317.00,2474.00,43.00,40.00,0.89,0,0,-1
17,2,4024.00,560.00,27.25,48.46,0.85,0,0,-1
18,1,2004.00,128.00,14.00,37.00,0.85,0,0,-1
18,5,2956.00,2769.00,27.00,24.00,0.92,0,0,-1
18,4,2483.00,2493.00,24.00,54.00,0.87,0,0,-1
18,3,319.00,2475.00,39.00,40.00,0.83,0,0,-1
18,2,4026.00,557.00,20.25,46.46,0.88,0,0,-1
19,1,2000.00,125.00,20.00,41.00,0.88,0,0,-1
19,5,2956.00,2769.00,24.00,23.00,0.91,0,0,-1
19,4,2483.00,2494.00,26.00,57.00,0.92,0,0,-1
19,3,315.00,2476.00,45.00,41.00,0.85,0,0,-1
19,2,4025.00,555.00,23.25,44.46,0.90,0,0,-1
20,1,2001.00,126.00,17.00,38.00,0.78,0,0,-1
20,5,2954.00,2768.00,24.00,24.00,0.92,0,0,-1
20,4,2484.00,2501.00,21.00,54.00,0.88,0,0,-1
20,3,321.00,2478.00,37.00,41.00,0.86,0,0,-1
20,2,4027.00,549.00,23.25,50.46,0.81,0,0,-1
21,1,2002.00,130.00,17.00,34.00,0.72,0,0,-1
21,5,2958.00,2768.00,23.00,23.00,0.89,0,0,-1
21,4,2484.00,2506.00,22.00,52.00,0.92,0,0,-1
21,3,315.00,2478.00,42.00,40.00,0.87,0,0,-1
21,2,4025.00,545.00,23.00,45.00,0.92,0,0,-1
22,1,2002.00,123.00,16.00,40.00,0.71,0,0,-1
22,5,2956.00,2767.00,23.00,24.00,0.92,0,0,-1
22,4,2484.00,2513.00,23.00,51.00,0.92,0,0,-1
22,3,318.00,2479.00,39.00,40.00,0.73,0,0,-1
22,2,4026.00,542.00,22.00,44.00,0.92,0,0,-1
23,1,2001.97,122.14,16.09,39.53,0.71,0,0,-1
23,5,2954.00,2766.00,23.00,25.00,0.94,0,0,-1
23,4,2481.00,2511.00,26.00,57.00,0.93,0,0,-1
23,3,331.00,2481.00,25.00,39.00,0.64,0,0,-1
